TAX_YEAR,ROLL_NUM,ADDRESS,YEAR_BUILT,ASSESSCLAS,BLDG_DESC,BLDG_METRE,BLDG_FEET,GARAGE,FIREPLACE,BASEMENT,BSMTDEVL,ASSESSMENT,LATITUDE,LONGITUDE
2015,8083011000,44 CHAPLIN LN,2006,Residential,2 Storey & Basement,168,1804,Y,Y,Y,N,470000,53.54432218,-113.278053
2015,8083014004,63 CLEARWATER LN,2006,Residential,2 Storey & Basement,176,1896,Y,Y,Y,N,477000,53.54467887,-113.2785558
2015,8210064001,4 BRIGHTON BAY,1998,Residential,2 Storey & Basement,135,1452,Y,Y,Y,Y,404000,53.54687771,-113.298349
2015,8115022007,377 COWAN CR,2006,Residential,2 Storey & Basement,221,2374,Y,Y,Y,Y,605000,53.55376433,-113.276775
2015,8036038009,105 DAWSON CR,2000,Residential,Split Entry,114,1227,Y,Y,Y,Y,455000,53.55447823,-113.261836
2015,8132051008,5160 SUNVIEW DR,2010,Residential,2 Storey & Basement,214,2299,Y,Y,Y,N,561000,53.55949279,-113.2540656
2015,8115023005,379 COWAN CR,2007,Residential,2 Storey & Basement,241,2598,Y,Y,Y,N,666000,53.55367689,-113.2767273
2015,8023021009,259 SUNFLOWER CR,2004,Residential,2 Storey & Basement,235,2529,Y,Y,Y,N,623000,53.55324999,-113.2543025
2015,8094088005,3 COACHMAN MNR,1989,Residential,2 Storey & Basement,202,2172,Y,Y,Y,Y,488000,53.55273763,-113.2899831
2015,8099002001,2 CANYON DR,1991,Residential,Split Level,116,1253,Y,Y,Y,N,387000,53.55089235,-113.292281
2015,8003714000,27 DONNELY TERR,2000,Residential,1 Storey & Basement,114,1222,Y,Y,Y,Y,480000,53.555369,-113.2746717
2015,8106553004,1039 CANDLE CR,2009,Residential,2 Storey & Basement,226,2430,Y,Y,Y,Y,644000,53.54997089,-113.2780694
2015,8104062001,14 CACTUS WY,1991,Residential,2 Storey & Basement,187,2017,Y,Y,Y,Y,460000,53.55285633,-113.2855984
2015,8114139007,408 CHURCHILL CRESCENT,2012,Residential,2 Storey & Basement,172,1849,Y,Y,Y,N,480000,53.5567336,-113.2815303
2015,8120079000,8 SUMMERCOURT TERR,2006,Residential,2 Storey & Basement,187,2018,Y,Y,Y,Y,564000,53.56202169,-113.2642607
2015,8005010007,81 MEADOWVIEW DR,1987,Residential,1 Storey & Basement,116,1247,Y,N,Y,Y,362000,53.54343603,-113.2600463
2015,8001707003,225 DARLINGTON DR,1998,Residential,Split Entry,109,1176,Y,Y,Y,Y,403000,53.55347424,-113.2719616
2015,8163041004,26 ASHMORE BAY,2013,Residential,2 Storey & Basement,231,2487,Y,Y,Y,N,585000,53.55943115,-113.2820564
2015,8095023001,12 CHEYENNE CR,1989,Residential,1 Storey & Basement,148,1588,Y,Y,Y,Y,444000,53.55208509,-113.2934303
2015,8005030005,43 MEADOWVIEW DR,1987,Residential,2 Storey & Basement,204,2201,Y,Y,Y,N,480000,53.544656,-113.2595586
2015,8099073007,94 CHANCERY PT,2000,Residential,Split Entry,120,1288,Y,Y,Y,Y,477000,53.55013654,-113.2935915
2015,8101020007,30 CATALINA DR,1992,Residential,2 Storey & Basement,201,2168,Y,Y,Y,Y,584000,53.55334963,-113.2878495
2015,8154039009,929 APPLETON RD,2007,Residential,2 Storey & Basement,159,1715,Y,Y,Y,N,451000,53.56044357,-113.278029
2015,8099025003,948 JIM COMMON DR NORTH,1996,Residential,Split Entry,116,1251,Y,Y,Y,Y,436000,53.55041539,-113.2890436
2015,8007067002,135 MEADOWVIEW DR,1991,Residential,2 Storey & Basement,182,1961,Y,Y,Y,Y,470000,53.54375523,-113.2539186
2015,8100039000,3 CANYON DR,1990,Residential,Split Level & Crawl Space,105,1130,Y,Y,Y,Y,391000,53.55103721,-113.2909286
2015,8083015002,59 CLEARWATER LN,2006,Residential,2 Storey & Basement,172,1856,Y,Y,Y,Y,479000,53.54472655,-113.2783901
2015,8042019002,42 DAVY CR,1990,Residential,2 Storey & Basement,135,1453,Y,N,Y,Y,399000,53.55088717,-113.2617821
2015,8043003006,153 DARLINGTON TERR,1990,Residential,Split Entry,103,1104,Y,N,Y,Y,296000,53.55142345,-113.2669653
2015,8094031005,60 COACHMAN WY,1988,Residential,2 Storey & Basement,162,1744,Y,Y,Y,Y,373000,53.5543071,-113.2932898
2015,8094034009,66 COACHMAN WY,1988,Residential,2 Storey & Basement,164,1768,Y,Y,Y,Y,379000,53.55445521,-113.292629
2015,8094032003,62 COACHMAN WY,1989,Residential,2 Storey & Basement,168,1812,Y,Y,Y,Y,399000,53.55435457,-113.293078
2015,8041031005,5 DAVY CR,1991,Residential,Split Level & Crawl Space,107,1147,Y,Y,Y,N,402000,53.54993369,-113.2635107
2015,8096030005,9 CHEYENNE CR,1986,Residential,2 Storey & Basement,177,1905,Y,Y,Y,Y,451000,53.5515129,-113.2935496
2015,8094028001,54 COACHMAN WY,1989,Residential,1 Storey & Basement,140,1503,Y,Y,Y,Y,381000,53.55415898,-113.2939506
2015,8043015000,129 DARLINGTON TERR,1990,Residential,2 Storey & Basement,132,1421,Y,N,Y,Y,341000,53.55046745,-113.2665625
2015,8094029009,56 COACHMAN WY,1988,Residential,2 Storey & Basement,166,1788,Y,Y,Y,Y,419000,53.55420663,-113.2937388
2015,8006018009,66 ASTER VW,1989,Residential,2 Storey & Basement,203,2189,Y,Y,Y,Y,483000,53.54559875,-113.2582992
2015,8099010004,18 CANYON DR,1992,Residential,2 Storey & Basement,175,1889,Y,Y,Y,Y,469000,53.55061302,-113.2904134
2015,8043101004,425 DAVENPORT PL,1996,Residential,2 Storey & Basement,144,1546,Y,Y,Y,N,404000,53.54864017,-113.2604891
2015,8094024000,48 COACHMAN WY,1987,Residential,1 Storey & Basement,146,1570,Y,Y,Y,Y,439000,53.55399217,-113.2946962
2015,8094026005,50 COACHMAN WY,1988,Residential,2 Storey & Basement,151,1625,Y,Y,Y,Y,398000,53.55375985,-113.2942111
2015,8112054006,723 CACHE PL,2009,Residential,2 Storey & Basement,204,2198,Y,Y,Y,Y,585000,53.55259358,-113.2826581
2015,8041030007,7 DAVY CR,1992,Residential,1 Storey & Basement,97,1040,Y,N,Y,Y,356000,53.55000493,-113.2633957
2015,8064008009,147 CHATWIN RD,2006,Residential,Split Entry & Bonus Upper,120,1292,Y,Y,Y,Y,459000,53.54511596,-113.2732567
2015,8072013006,26 CHARLTON CR,1991,Residential,Split Entry,136,1468,Y,Y,Y,Y,476000,53.54707652,-113.2862938
2015,8110076005,95 CARLYLE CR,2006,Residential,2 Storey & Basement,220,2368,Y,Y,Y,Y,560000,53.55132438,-113.278525
2015,8106527002,277 CORNWALL RD,2006,Residential,2 Storey & Basement,194,2090,Y,Y,Y,Y,557000,53.5488021,-113.2770163
2015,8003716005,31 DONNELY TERR,2000,Residential,Split Entry & Bonus Upper,115,1233,Y,Y,Y,Y,440000,53.55584858,-113.2744111
2015,8019056007,216 MEADOWVIEW DR,1996,Residential,Split Entry,131,1405,Y,Y,Y,Y,450000,53.54820317,-113.2542592
2015,8156023009,7373 ESSEX RD,2009,Residential,2 Storey & Basement,168,1812,Y,Y,Y,Y,455000,53.5637521,-113.2806812
2015,8110072004,87 CARLYLE CR,2006,Residential,1 Storey & Basement,134,1447,Y,Y,Y,Y,541000,53.55063715,-113.2784706
2015,8110073002,89 CARLYLE CR,2006,Residential,2 Storey & Basement,223,2398,Y,Y,Y,Y,555000,53.55084595,-113.278679
2015,8110070009,83 CARLYLE CR,2006,Residential,2 Storey & Basement,208,2239,Y,Y,Y,Y,543000,53.55053278,-113.2783664
2015,8110071006,85 CARLYLE CR,2006,Residential,2 Storey & Basement,198,2133,Y,Y,Y,N,531000,53.55063715,-113.2784706
2015,8132063004,5096 SUNVIEW DR,2009,Residential,2 Storey & Basement,234,2515,Y,Y,Y,N,597000,53.55799225,-113.2539456
2015,8110077003,97 CARLYLE CR,2006,Residential,2 Storey & Basement,228,2451,Y,Y,Y,Y,576000,53.55126352,-113.2790959
2015,8110068003,79 CARLYLE CR,2005,Residential,2 Storey & Basement,199,2144,Y,Y,Y,Y,556000,53.55032397,-113.2781579
2015,8110078001,99 CARLYLE CR,2006,Residential,2 Storey & Basement,198,2133,Y,Y,Y,Y,551000,53.55126352,-113.2790959
2015,8110066007,75 CARLYLE CR,2006,Residential,2 Storey & Basement,220,2367,Y,Y,Y,Y,556000,53.55017614,-113.2773784
2015,8110069001,81 CARLYLE CR,2006,Residential,2 Storey & Basement,227,2445,Y,Y,Y,Y,566000,53.55042838,-113.2782621
2015,8110067005,77 CARLYLE CR,2006,Residential,2 Storey & Basement,229,2465,Y,Y,Y,N,565000,53.5502196,-113.2780536
2015,8110075008,93 CARLYLE CR,2005,Residential,2 Storey & Basement,203,2185,Y,Y,Y,N,533000,53.55105494,-113.2788877
2015,8110074000,91 CARLYLE CR,2006,Residential,2 Storey & Basement,199,2144,Y,Y,Y,N,544000,53.55095029,-113.2787833
2015,8052041000,70 CARSON DR,2003,Residential,1 Storey & Basement,133,1431,Y,Y,Y,Y,571000,53.54598716,-113.2682408
2015,8012035007,71 LILAC CR,1992,Residential,Split Entry,123,1319,Y,Y,Y,Y,405000,53.54437276,-113.2481361
2015,8019016006,402 MEADOWVIEW TERR,1997,Residential,2 Storey & Basement,194,2086,Y,Y,Y,Y,587000,53.55013331,-113.2569452
2015,8071010002,26 CHARLTON RD,1993,Residential,2 Storey & Basement,186,2002,Y,Y,Y,Y,492000,53.54603868,-113.2840405
2015,8042082005,105 DAVIDSON DR,1996,Residential,Split Entry,93,1000,Y,N,Y,Y,374000,53.553117,-113.2654383
2015,8050006009,64 CHELSEA WY,1987,Residential,Split Level & Crawl Space,127,1369,Y,Y,Y,N,421000,53.54743681,-113.2707277
2015,8041008007,55 DAVY CR,1991,Residential,2 Storey & Basement,148,1595,Y,Y,Y,Y,414000,53.55096808,-113.2638302
2015,8018024008,397 MEADOWVIEW TERR,1997,Residential,Split Entry & Bonus Upper,150,1619,Y,Y,Y,Y,516000,53.54880341,-113.2568591
2015,8022039009,60 MEADOWVIEW PT,2001,Residential,1 Storey & Bonus Upper,175,1884,Y,Y,Y,Y,672000,53.55135,-113.2578295
2015,8071048008,45 CHARLTON CR,1995,Residential,2 Storey & Basement,205,2207,Y,Y,Y,N,503000,53.5467106,-113.2851032
2015,8141002009,306 STILL CREEK CR,2012,Residential,2 Storey & Basement,190,2045,Y,Y,Y,N,500000,53.56189648,-113.2512942
2015,8043055008,43 DARLINGTON BAY,1991,Residential,Split Level,102,1099,Y,N,Y,Y,378000,53.54958519,-113.2640735
2015,8095056001,7 COACHMAN CRT,1987,Residential,2 Storey & Basement,195,2101,Y,Y,Y,Y,452000,53.55335485,-113.293033
2015,8095057009,9 COACHMAN CRT,1987,Residential,Split Level,120,1293,Y,Y,Y,N,388000,53.55322031,-113.2929479
2015,8067035002,451 CASCADE CR,2011,Residential,2 Storey & Basement,211,2276,Y,Y,Y,Y,624000,53.54616094,-113.2769151
2015,8128069002,752 SUNCREST PT,2007,Residential,2 Storey & Basement,158,1702,Y,Y,Y,Y,509000,53.55678612,-113.2615059
2015,8115005005,308 COWAN CR,2006,Residential,2 Storey & Basement,185,1991,Y,Y,Y,Y,516000,53.55341692,-113.2763061
2015,8005016004,45 BANEBERRY PL,1985,Residential,Split Level,118,1265,Y,Y,Y,Y,398000,53.54365223,-113.2599954
2015,8041018005,23 DAVY CR,1991,Residential,2 Storey & Basement,151,1621,Y,Y,Y,Y,401000,53.55056887,-113.2624851
2015,8041019003,21 DAVY CR,1990,Residential,Split Entry,108,1164,Y,Y,Y,Y,372000,53.55048339,-113.2626231
2015,8041021009,17 DAVY CR,1991,Residential,2 Storey & Basement,139,1496,Y,Y,Y,Y,387000,53.55031244,-113.2628992
2015,8041020001,19 DAVY CR,1991,Residential,Split Level & Crawl Space,104,1119,Y,Y,Y,N,403000,53.55039791,-113.2627611
2015,8067040001,431 CASCADE CR,2010,Residential,1 Storey & Basement,140,1512,Y,Y,Y,Y,652000,53.54667186,-113.2763533
2015,8095051002,53 COACHMAN WY,1988,Residential,2 Storey & Basement,170,1831,Y,Y,Y,Y,431000,53.55366725,-113.2937462
2015,8530100144,34  18 CHARLTON WY,2002,Residential Condominium,1 Storey & Basement,121,1298,Y,Y,Y,Y,537000,53.55002567,-113.2849247
2015,8043035008,89 DARLINGTON CRT,1990,Residential,Split Entry,103,1112,Y,Y,Y,Y,388000,53.55015832,-113.2657821
2015,8001710007,219 DARLINGTON DR,1998,Residential,Split Entry,112,1208,Y,Y,Y,Y,405000,53.55301312,-113.2719403
2015,8001709009,221 DARLINGTON DR,1998,Residential,Split Level & Crawl Space,105,1128,Y,Y,Y,N,416000,53.55301312,-113.2719403
2015,8001708001,223 DARLINGTON DR,1998,Residential,Split Entry,106,1136,Y,Y,Y,Y,391000,53.55339831,-113.2718289
2015,8103032004,95 CACTUS WY,1999,Residential,1 Storey & Basement,137,1475,Y,N,Y,Y,493000,53.55572706,-113.2839791
2015,8156025005,7381 ESSEX RD,2010,Residential,2 Storey & Basement,194,2092,Y,Y,Y,N,496000,53.56360073,-113.2809909
2015,8001711004,217 DARLINGTON DR,1998,Residential,Split Entry,105,1132,Y,N,Y,Y,375000,53.5531705,-113.271431
2015,8043096005,415 DAVENPORT PL,1992,Residential,1 Storey & Basement,153,1649,Y,Y,Y,Y,507000,53.54943604,-113.260568
2015,8130017000,1043 SUMMERWOOD ESTATES RD,2007,Residential,2 Storey & Basement,219,2362,Y,Y,Y,Y,693000,53.56108197,-113.2606527
2015,8098008000,29 CHANCERY WY,1997,Residential,Split Level & Crawl Space,112,1205,Y,Y,Y,N,431000,53.54889559,-113.2898959
2015,8097009008,2 CARTWRIGHT WY,1986,Residential,1 Storey & Basement,114,1222,Y,N,Y,Y,366000,53.55052194,-113.2928309
2015,8071008006,22 CHARLTON RD,1991,Residential,2 Storey & Basement,176,1892,Y,Y,Y,Y,447000,53.54573817,-113.284103
2015,8010062009,124 BLUEBERRY CR,1991,Residential,Split Entry,122,1315,Y,Y,Y,Y,419000,53.54296183,-113.2526146
2015,8114049000,420 COWAN PT,2007,Residential,2 Storey & Basement,225,2425,Y,Y,Y,N,559000,53.55578041,-113.278106
2015,8084006000,656 CRIMSON DR,2006,Residential,2 Storey & Basement,180,1941,Y,Y,Y,N,504000,53.5438004,-113.2791016
2015,8013018002,389 LILAC LN,1994,Residential,2 Storey & Basement,169,1821,Y,Y,Y,Y,471000,53.54504205,-113.2512532
2015,8099001003,1 CARTWRIGHT WY,1986,Residential,1 Storey & Basement,160,1728,Y,Y,Y,Y,483000,53.55069536,-113.2926832
2015,8063023007,1 CHESTERMERE CR,2004,Residential,Split Entry,117,1264,Y,N,Y,Y,455000,53.5438285,-113.2755253
2015,8100001000,1 CANYON DR,1990,Residential,Split Entry,140,1509,Y,Y,Y,Y,435000,53.55107496,-113.2915532
2015,8043027005,105 DARLINGTON CRT,1990,Residential,Split Level & Crawl Space,99,1070,Y,Y,Y,Y,416000,53.55052379,-113.2664715
2015,8002092008,26 WILD ROSE PL,1988,Residential,1 Storey & Basement,155,1666,Y,Y,Y,Y,501000,53.54399948,-113.2621096
2015,8067081000,5033 CEYLON CL,2010,Residential,2 Storey & Basement,198,2132,Y,Y,Y,N,550000,53.54603248,-113.2788718
2015,8100031007,23 CANYON DR,1990,Residential,2 Storey & Basement,177,1905,Y,Y,Y,Y,445000,53.55138532,-113.2897081
2015,8065039007,124 CHATWIN CL,2007,Residential,2 Storey & Basement,220,2368,Y,Y,Y,Y,601000,53.54690664,-113.2747035
2015,8096041002,6 CIMMARON WY,1988,Residential,Split Entry,108,1167,Y,Y,Y,Y,370000,53.55080333,-113.2933601
2015,8083009506,36 CHAPLIN LN,2006,Residential,2 Storey & Basement,181,1953,Y,Y,Y,N,505000,53.54437794,-113.2778938
2015,8052038007,58 CARSON DR,2002,Residential,2 Storey & Basement,181,1947,Y,Y,Y,Y,509000,53.54563418,-113.2675255
2015,8116005009,1050 CANDLE CR,2008,Residential,2 Storey & Basement,263,2834,Y,Y,Y,Y,691000,53.54985763,-113.2800007
2015,8012072003,167 LILAC LN,1994,Residential,2 Storey & Basement,157,1695,Y,Y,Y,Y,414000,53.54648328,-113.2480431
2015,8100033003,19 CANYON DR,1990,Residential,Split Level & Crawl Space,124,1335,Y,Y,Y,Y,427000,53.55124408,-113.2901286
2015,8100032005,21 CANYON DR,1990,Residential,2 Storey & Basement,168,1811,Y,Y,Y,Y,423000,53.55131469,-113.2899183
2015,8520506107,59  11 CLOVER BAR LN,2007,Residential Condominium,2 Storey & Basement,132,1421,Y,N,Y,N,303000,53.56179187,-113.2712574
2015,8520506704,59  11 CLOVER BAR LN,2007,Residential Condominium,2 Storey & Basement,132,1421,Y,N,Y,N,303000,53.56179187,-113.2712574
2015,8520506000,59  11 CLOVER BAR LN,2007,Residential Condominium,2 Storey & Basement,101,1090,Y,N,Y,N,271000,53.56179187,-113.2712574
2015,8520506205,59  11 CLOVER BAR LN,2007,Residential Condominium,2 Storey & Basement,132,1421,Y,N,Y,N,303000,53.56179187,-113.2712574
2015,8520505902,59  11 CLOVER BAR LN,2007,Residential Condominium,2 Storey & Basement,101,1090,Y,N,Y,N,271000,53.56179187,-113.2712574
2015,8520506401,59  11 CLOVER BAR LN,2007,Residential Condominium,2 Storey & Basement,101,1090,Y,N,Y,N,271000,53.56179187,-113.2712574
2015,8520506508,59  11 CLOVER BAR LN,2007,Residential Condominium,2 Storey & Basement,101,1090,Y,N,Y,Y,272000,53.56179187,-113.2712574
2015,8520506606,59  11 CLOVER BAR LN,2007,Residential Condominium,2 Storey & Basement,132,1421,Y,N,Y,N,303000,53.56179187,-113.2712574
2015,8007060007,149 MEADOWVIEW DR,1992,Residential,2 Storey & Basement,183,1966,Y,Y,Y,N,478000,53.54421363,-113.2538676
2015,8040019009,1 DANIELS WY,1994,Residential,Split Level & Crawl Space,107,1155,Y,Y,Y,N,410000,53.55339502,-113.2658954
2015,8129025006,1059 SUMMERWOOD ESTATES RD,2007,Residential,2 Storey & Basement,276,2969,Y,Y,Y,Y,844000,53.56183124,-113.261146
2015,8129026003,1055 SUMMERWOOD ESTATES RD,2007,Residential,2 Storey & Basement,196,2105,Y,Y,Y,Y,629000,53.56169295,-113.261055
2015,8001034001,26 DEWBERRY PL,1989,Residential,2 Storey & Basement,198,2130,Y,Y,Y,Y,482000,53.54164948,-113.2562223
2015,8099003009,4 CANYON DR,1990,Residential,2 Storey & Basement,191,2056,Y,Y,Y,Y,458000,53.55075152,-113.2921476
2015,8053013007,49 CHRISTINA CL,2001,Residential,Split Entry & Bonus Upper,135,1448,Y,Y,Y,Y,439000,53.54529677,-113.2636506
2015,8100010001,41 CIMMARON WY,1990,Residential,Split Level,116,1245,Y,Y,Y,Y,392000,53.55181975,-113.2895134
2015,8023019004,262 SUNFLOWER CR,2004,Residential,2 Storey & Basement,247,2660,Y,Y,Y,Y,659000,53.5530725,-113.2540991
2015,8044056009,42 DALTON WY,1993,Residential,Split Entry,113,1214,Y,Y,Y,Y,416000,53.55285316,-113.2668437
2015,8044055001,44 DALTON WY,1993,Residential,Split Level & Crawl Space,107,1147,Y,Y,Y,N,417000,53.55307483,-113.2671012
2015,8003755009,96 DAWSON DR,2001,Residential,Split Entry,106,1138,Y,Y,Y,Y,425000,53.55416191,-113.2738782
2015,8130013004,1027 SUMMERWOOD ESTATES RD,2007,Residential,1 Storey & Basement,167,1794,Y,Y,Y,Y,700000,53.5605942,-113.2603317
2015,8132064002,5092 SUNVIEW DR,2009,Residential,2 Storey & Basement,250,2691,Y,Y,Y,N,601000,53.558016,-113.254551
2015,8067018008,72 CLEARWATER LN,2010,Residential,1 Storey & Basement,136,1463,Y,Y,Y,Y,609000,53.54519822,-113.2784551
2015,8027030004,1 CROCUS CR,2002,Residential,2 Storey & Basement,192,2071,Y,Y,Y,N,530000,53.55202628,-113.2517228
2015,8130014009,1031 SUMMERWOOD ESTATES RD,2007,Residential,2 Storey & Basement,194,2088,Y,Y,Y,Y,601000,53.56072726,-113.2604193
2015,8130015007,1035 SUMMERWOOD ESTATES RD,2006,Residential,2 Storey & Basement,228,2459,Y,Y,Y,N,686000,53.56089173,-113.2599279
2015,8113037008,112 CAMPBELL DR,2007,Residential,2 Storey & Basement,223,2398,Y,Y,Y,Y,552000,53.55284235,-113.2778062
2015,8156024007,7377 ESSEX RD,2007,Residential,Split Entry & Bonus Upper,118,1275,Y,N,Y,Y,431000,53.56367928,-113.2808405
2015,8083016009,55 CLEARWATER LN,2006,Residential,Split Entry,125,1350,Y,Y,Y,Y,489000,53.54477464,-113.2782229
2015,8162038005,425 ANCROFT CL,2014,Residential,2 Storey & Basement,176,1899,Y,Y,Y,Y,369000,53.56191846,-113.2820104
2015,8135099000,4415 SUNHAVEN CRT,2011,Residential,2 Storey & Basement,212,2278,Y,Y,Y,Y,548000,53.55940308,-113.2526278
2015,8100034001,17 CANYON DR,1991,Residential,1 Storey & Basement,139,1500,Y,Y,Y,N,427000,53.55117788,-113.2903257
2015,8099024005,946 JIM COMMON DR NORTH,1996,Residential,1 Storey & Basement,112,1205,Y,Y,Y,Y,443000,53.55035573,-113.2885443
2015,8096029007,11 CHEYENNE CR,1986,Residential,1 Storey & Basement,156,1676,Y,Y,Y,Y,447000,53.55155321,-113.2933403
2015,8070007002,47 CHARLTON RD,1991,Residential,Split Entry,143,1535,Y,Y,Y,Y,497000,53.54589272,-113.2872429
2015,8076021003,60 CRYSTAL WY,1993,Residential,2 Storey & Basement,142,1532,Y,Y,Y,N,400000,53.54767392,-113.290767
2015,8022022006,28 MEADOWVIEW PT,2001,Residential,1 Storey & Basement,170,1832,Y,Y,Y,Y,799000,53.55134094,-113.2541574
2015,8521419009,15  276 CRANFORD DR,2007,Residential Condominium,1 Storey & Basement,130,1403,Y,Y,Y,Y,543000,53.54621307,-113.2913902
2015,8042046002,26 DARLINGTON DR,1992,Residential,Split Level,105,1131,Y,Y,Y,Y,394000,53.54972071,-113.2613526
2015,8095053008,1 COACHMAN CRT,1989,Residential,1 Storey & Basement,160,1721,Y,Y,Y,Y,449000,53.5536155,-113.2931977
2015,8210024009,144 BRIGHTON BAY,2000,Residential,2 Storey & Basement,127,1366,Y,N,Y,Y,407000,53.54760442,-113.2968562
2015,8041007009,57 DAVY CR,1991,Residential,Split Level,102,1096,Y,N,Y,N,364000,53.55111921,-113.2635916
2015,8067019006,76 CLEARWATER LN,2010,Residential,2 Storey & Basement,179,1930,Y,Y,Y,Y,539000,53.54514902,-113.2786296
2015,8007066004,137 MEADOWVIEW DR,1992,Residential,2 Storey & Basement,183,1966,Y,Y,Y,Y,472000,53.54345158,-113.2535999
2015,8043040008,79 DARLINGTON CRT,1990,Residential,Split Level,107,1156,Y,Y,Y,Y,386000,53.5505766,-113.2652143
2015,8067020004,80 CLEARWATER LN,2010,Residential,2 Storey & Basement,182,1957,Y,Y,Y,N,537000,53.545099,-113.2788034
2015,8083002000,8 CHAPLIN LN,2006,Residential,1 Storey & Basement,126,1351,Y,Y,Y,Y,500000,53.54406463,-113.2765198
2015,8071013005,32 CHARLTON RD,1991,Residential,2 Storey & Basement,231,2491,Y,Y,Y,Y,525000,53.54612302,-113.2836557
2015,8044054004,46 DALTON WY,1992,Residential,Split Entry,120,1293,Y,Y,Y,Y,436000,53.55307483,-113.2671012
2015,8131044006,357 STILL CREEK CR,2012,Residential,2 Storey & Basement,234,2516,Y,Y,Y,N,575000,53.56179147,-113.254233
2015,8003753003,92 DAWSON DR,2001,Residential,1 Storey & Basement,99,1068,Y,Y,Y,Y,406000,53.55440951,-113.2738152
2015,8050042004,10 CANTERBURY CRT,1990,Residential,1 Storey & Basement,144,1552,Y,Y,Y,Y,456000,53.54713131,-113.2637008
2015,8094089003,1 COACHMAN MNR,1990,Residential,2 Storey & Basement,194,2086,Y,Y,Y,Y,465000,53.5526239,-113.2902336
2015,8007022000,65 ASTER PL,1990,Residential,Split Entry,129,1389,Y,Y,Y,Y,426000,53.54473916,-113.2554344
2015,8005036002,19 MEADOWVIEW DR,1987,Residential,2 Storey & Basement,202,2169,Y,Y,Y,Y,487000,53.54517123,-113.2590971
2015,8097013000,10 CARTWRIGHT WY,1999,Residential,1 Storey & Basement,137,1471,Y,Y,Y,Y,496000,53.55010008,-113.2930528
2015,8002716004,212 DARLINGTON DR,1999,Residential,2 Storey & Basement,141,1519,Y,Y,Y,Y,425000,53.55328364,-113.2712368
2015,8067063009,611 CRIMSON DR,2007,Residential,Split Entry & Bonus Upper,141,1520,Y,Y,Y,Y,505000,53.54547702,-113.2785141
2015,8103534001,67 CHARLTON WY,2001,Residential,1 Storey & Basement,136,1459,Y,N,Y,Y,619000,53.54974894,-113.2840223
2015,8530300211,42  700 BOTHWELL DR,2005,Residential Condominium,2 Storey & Basement,114,1222,Y,Y,Y,N,310000,53.54470985,-113.2965916
