CATEGORY,YEAR,Neighbourhood,ADDRESS,QUADRANT,Ward,LATITUDE,LONGITUDE,LOCATION,,,,Value
General,2015,Bellevue,11120  -  69 STREET,NE,7,53.56201324,-113.4430043,"(53.5620132371408, -113.443004319433)",,,,1
General,2015,Bellevue,11121  -  69 STREET,NE,7,53.56232775,-113.4422798,"(53.5623277501307, -113.442279779969)",,,,1
General,2015,Bellevue,11146  -  69 STREET,NE,7,53.56286919,-113.4435868,"(53.5628691869021, -113.443586750878)",,,,1
General,2015,Bellevue,11150  -  69 STREET,NE,7,53.56299147,-113.4436699,"(53.5629914689836, -113.443669942138)",,,,1
General,2015,Bellevue,11159  -  69 STREET,NE,7,53.56326138,-113.4429151,"(53.5632613821602, -113.442915110176)",,,,1
General,2015,Bellevue,11163  -  69 STREET,NE,7,53.56336606,-113.4429863,"(53.5633660592502, -113.442986320692)",,,,1
General,2015,Bellevue,11314  -  69 STREET,NE,7,53.56529132,-113.4452345,"(53.5652913246216, -113.445234460942)",,,,1
General,2015,Bellevue,11318  -  69 STREET,NE,7,53.56538018,-113.4452951,"(53.5653801808031, -113.445295094999)",,,,1
General,2015,Bellevue,11321  -  69 STREET,NE,7,53.56565591,-113.4445444,"(53.5656559103009, -113.444544381077)",,,,1
General,2015,Bellevue,11330  -  69 STREET,NE,7,53.56569111,-113.445507,"(53.5656911084706, -113.445507030292)",,,,1
General,2015,Bellevue,11339  -  69 STREET,NE,7,53.56615573,-113.444885,"(53.5661557289125, -113.444884951323)",,,,1
General,2015,Bellevue,11135  -  70 STREET,NE,7,53.56208133,-113.4437613,"(53.5620813330925, -113.443761320201)",,,,1
General,2015,Bellevue,11243  -  70 STREET,NE,7,53.56437849,-113.4453186,"(53.5643784856797, -113.445318631099)",,,,1
General,2015,Bellevue,11320  -  70 STREET,NE,7,53.56503609,-113.4467098,"(53.5650360901028, -113.446709847824)",,,,1
General,2015,Bellevue,11328  -  70 STREET,NE,7,53.56524768,-113.4468538,"(53.5652476752337, -113.446853804342)",,,,1
General,2015,Bellevue,11627  -  70 STREET,NE,7,53.56991988,-113.4491349,"(53.5699198836856, -113.449134858627)",,,,1
General,2015,Bellevue,11309  -  71 STREET,NE,7,53.56467747,-113.4471758,"(53.5646774744788, -113.447175807603)",,,,1
General,2015,Bellevue,11327  -  71 STREET,NE,7,53.56510066,-113.4474637,"(53.5651006614439, -113.447463724084)",,,,1
General,2015,Bellevue,11329  -  71 STREET,NE,7,53.56520645,-113.4475357,"(53.565206453512, -113.447535689064)",,,,1
General,2015,Bellevue,11415  -  71 STREET,NE,7,53.5662547,-113.4482441,"(53.5662547047573, -113.448244087777)",,,,1
General,2015,Bellevue,11425  -  71 STREET,NE,7,53.56647808,-113.4483961,"(53.5664780788, -113.448396099155)",,,,1
General,2015,Bellevue,11428  -  71 STREET,NE,7,53.56629582,-113.4492202,"(53.5662958209374, -113.449220201535)",,,,1
General,2015,Bellevue,11432  -  71 STREET,NE,7,53.56640056,-113.4492915,"(53.5664005573097, -113.449291462061)",,,,1
General,2015,Bellevue,11436  -  71 STREET,NE,7,53.56652623,-113.449377,"(53.5665262339054, -113.449377017511)",,,,1
General,2015,Bellevue,11534  -  71 STREET,NE,7,53.56800514,-113.4503827,"(53.5680051369509, -113.450382695743)",,,,1
General,2015,Bellevue,6802  -  ADA BOULEVARD,NE,7,53.56137429,-113.4407736,"(53.5613742851259, -113.440773642951)",,,,1
General,2015,Belmont,3015  -  130 AVENUE,NE,4,53.58893021,-113.3871914,"(53.5889302111214, -113.387191409165)",,,,1
General,2015,Belmont,3236  -  130 AVENUE,NE,4,53.58919817,-113.3920766,"(53.5891981659435, -113.392076558362)",,,,1
General,2015,Belmont,3719  -  131 AVENUE,NE,4,53.59074455,-113.3984575,"(53.5907445537603, -113.398457486307)",,,,1
General,2015,Belmont,3711  -  132 AVENUE,NE,4,53.59228116,-113.3972376,"(53.5922811641351, -113.397237559022)",,,,1
General,2015,Belmont,3819  -  132 AVENUE,NE,4,53.59231795,-113.400459,"(53.592317953503, -113.400459045417)",,,,1
General,2015,Belmont,13013  -  32A STREET,NE,4,53.58955128,-113.3905936,"(53.5895512841354, -113.390593633391)",,,,1
General,2015,Belmont,13207  -  39 STREET,NE,4,53.59287369,-113.4001234,"(53.5928736896782, -113.40012341475)",,,,1
General,2015,Belvedere,5924  -  134 AVENUE,NE,4,53.59572145,-113.4337606,"(53.5957214478941, -113.433760647636)",,,,1
General,2015,Belvedere,6008  -  134 AVENUE,NE,4,53.59572187,-113.4342118,"(53.5957218655242, -113.434211792109)",,,,1
General,2015,Belvedere,6203  -  137 AVENUE,NE,4,53.59910729,-113.4378493,"(53.5991072865579, -113.437849311557)",,,,1
General,2015,Belvedere,13416  -  57 STREET,NE,4,53.59675293,-113.4294855,"(53.5967529304791, -113.429485514823)",,,,1
General,2015,Belvedere,13420  -  57 STREET,NE,4,53.59690358,-113.4294848,"(53.5969035769004, -113.429484844716)",,,,1
Public Space,2015,Belvedere,13425  -  57 STREET,NE,4,53.5975821,-113.4268141,"(53.5975821038505, -113.426814091358)",,,,1
General,2015,Belvedere,13307  -  58 STREET,NE,4,53.59433212,-113.4301743,"(53.5943321235306, -113.430174310374)",,,,1
General,2015,Belvedere,13412  -  58 STREET,NE,4,53.5961186,-113.4310617,"(53.5961186035699, -113.43106168888)",,,,1
Public Space,2015,Belvedere,13610  -  58 STREET,NE,4,53.59911967,-113.4310496,"(53.5991196673966, -113.43104961465)",,,,1
General,2015,Belvedere,13407  -  59 STREET,NE,4,53.59577982,-113.4317464,"(53.5957798152834, -113.431746357754)",,,,1
General,2015,Belvedere,13415  -  59 STREET,NE,4,53.5960591,-113.4317453,"(53.5960591028095, -113.431745283673)",,,,1
General,2015,Belvedere,13232  -  62 STREET,NE,4,53.59369034,-113.4371149,"(53.5936903432721, -113.437114874256)",,,,1
Natural,2015,Belvedere,13320  -  62 STREET,NE,4,53.59438296,-113.4371126,"(53.5943829612881, -113.437112571365)",,,,1
General,2015,Belvedere,13324  -  62 STREET,NE,4,53.59451164,-113.4371122,"(53.5945116382989, -113.437112160077)",,,,1
Natural,2015,Belvedere,13232  -  63 STREET,NE,4,53.59360238,-113.4386155,"(53.5936023755318, -113.438615546951)",,,,1
General,2015,Belvedere,13303  -  63 STREET,NE,4,53.5938715,-113.4377585,"(53.5938714976953, -113.437758461734)",,,,1
Natural,2015,Belvedere,13516  -  64 STREET,NE,4,53.59785844,-113.4401247,"(53.5978584380159, -113.440124745576)",,,,1
General,2015,Bergman,12307  -  43 STREET,NE,7,53.57907582,-113.4071204,"(53.5790758226906, -113.407120424705)",,,,1
General,2015,Bergman,12304  -  45 STREET,NE,7,53.57883735,-113.4111306,"(53.5788373524611, -113.411130602609)",,,,1
General,2015,Beverly Heights,3626  -  107 AVENUE,NE,7,53.56081088,-113.3981023,"(53.5608108843356, -113.398102276254)",,,,1
General,2015,Beverly Heights,3835  -  112 AVENUE,NE,7,53.56475924,-113.4021701,"(53.5647592365065, -113.402170073898)",,,,1
General,2015,Beverly Heights,4830  -  114 AVENUE,NE,7,53.56703942,-113.4170232,"(53.5670394199603, -113.417023225211)",,,,1
General,2015,Beverly Heights,4218  -  116 AVENUE,NE,7,53.56883471,-113.4072921,"(53.568834712783, -113.407292052232)",,,,1
General,2015,Beverly Heights,11404  -  40 STREET,NE,7,53.56705302,-113.4033148,"(53.5670530169721, -113.403314812893)",,,,1
General,2015,Bisset,4120  -  29 AVENUE,SE,12,53.4602632,-113.4031407,"(53.460263200386, -113.403140656941)",,,,1
General,2015,Bisset,4212  -  29 AVENUE,SE,12,53.46026487,-113.4038608,"(53.4602648724429, -113.403860804462)",,,,1
General,2015,Blackburne,43  -  BLACKBURN DRIVE WES,SW,9,53.42938643,-113.5122269,"(53.4293864265144, -113.512226877286)",,,,1
General,2015,Blackburne,904  -  BLACKETT WYND,SW,9,53.43182438,-113.5075263,"(53.4318243818177, -113.507526277098)",,,,1
General,2015,Blackburne,908  -  BLACKETT WYND,SW,9,53.43153284,-113.5073013,"(53.4315328413598, -113.50730133948)",,,,1
General,2015,Blackburne,919  -  BLACKETT WYND,SW,9,53.43111251,-113.5063529,"(53.4311125062676, -113.506352909042)",,,,1
General,2015,Blackburne,922  -  BLACKETT WYND,SW,9,53.43160979,-113.5061919,"(53.4316097918518, -113.506191937174)",,,,1
General,2015,Blackburne,923  -  BLACKETT WYND,SW,9,53.43105608,-113.5058124,"(53.4310560758994, -113.505812449747)",,,,1
General,2015,Blackburne,924  -  BLACKETT WYND,SW,9,53.43158331,-113.5059618,"(53.4315833104653, -113.505961784422)",,,,1
General,2015,Blackburne,926  -  BLACKETT WYND,SW,9,53.43153508,-113.5057315,"(53.4315350816417, -113.505731523132)",,,,1
General,2015,Blackburne,726  -  BLACKWOOD CRESCENT,SW,9,53.4305839,-113.5018857,"(53.4305838968978, -113.50188568345)",,,,1
Natural,2015,Blue Quill,2338  -  112 STREET,SW,10,53.45601684,-113.5205955,"(53.4560168385048, -113.520595498996)",,,,1
Natural,2015,Blue Quill,2404  -  112 STREET,SW,10,53.45637162,-113.5206477,"(53.4563716227161, -113.520647691111)",,,,1
Natural,2015,Blue Quill,11123  -  23A AVENUE,SW,10,53.45443489,-113.519487,"(53.4544348879957, -113.519487046536)",,,,1
Natural,2015,Blue Quill,11224  -  23B AVENUE,SW,10,53.45565578,-113.5231766,"(53.455655778918, -113.523176583269)",,,,1
General,2015,Bonnie Doon,8527  -  84 AVENUE,SE,8,53.51978535,-113.459862,"(53.5197853502775, -113.45986203852)",,,,1
Edible,2015,Bonnie Doon,8540  -  84 AVENUE,SE,8,53.52031974,-113.4602728,"(53.5203197371282, -113.460272793687)",,,,1
General,2015,Bonnie Doon,8703  -  84 AVENUE,SE,8,53.5197791,-113.461439,"(53.5197791018173, -113.461439047091)",,,,1
General,2015,Bonnie Doon,9141  -  84 AVENUE,SE,8,53.51976105,-113.4694761,"(53.5197610450793, -113.469476070967)",,,,1
General,2015,Bonnie Doon,9338  -  86 AVENUE,SE,8,53.52220622,-113.4720642,"(53.522206221095, -113.472064204538)",,,,1
General,2015,Bonnie Doon,9506  -  86 AVENUE,SE,8,53.52220402,-113.4735723,"(53.5222040192951, -113.473572338635)",,,,1
General,2015,Bonnie Doon,9510  -  86 AVENUE,SE,8,53.5222037,-113.4737999,"(53.5222036999, -113.473799871228)",,,,1
General,2015,Bonnie Doon,9516  -  86 AVENUE,SE,8,53.52220339,-113.4740274,"(53.5222033891238, -113.474027418788)",,,,1
General,2015,Bonnie Doon,9524  -  86 AVENUE,SE,8,53.52220307,-113.474255,"(53.5222030688627, -113.47425495138)",,,,1
General,2015,Bonnie Doon,9528  -  86 AVENUE,SE,8,53.52220275,-113.4744825,"(53.5222027481023, -113.474482468893)",,,,1
General,2015,Bonnie Doon,8722  -  88 AVENUE,SE,8,53.52374366,-113.4616525,"(53.5237436605576, -113.461652519926)",,,,1
General,2015,Bonnie Doon,8938  -  88 AVENUE,SE,8,53.52373188,-113.4657704,"(53.5237318828305, -113.465770395536)",,,,1
Public Space,2015,Bonnie Doon,9003  -  88 AVENUE,SE,8,53.52318111,-113.4660679,"(53.5231811086644, -113.466067921552)",,,,1
Public Space,2015,Bonnie Doon,9013  -  88 AVENUE,SE,8,53.52318068,-113.4666808,"(53.523180680602, -113.466680756124)",,,,1
General,2015,Bonnie Doon,9429  -  88 AVENUE,SE,8,53.52318589,-113.4728391,"(53.5231858934634, -113.47283905074)",,,,1
General,2015,Bonnie Doon,9603  -  88 AVENUE,SE,8,53.52318648,-113.4755052,"(53.5231864756581, -113.475505196692)",,,,1
General,2015,Bonnie Doon,8545  -  89 STREET,SE,8,53.52244833,-113.4633991,"(53.5224483268954, -113.463399100275)",,,,1
General,2015,Bonnie Doon,8552  -  89 STREET,SE,8,53.522549,-113.4643918,"(53.5225490004896, -113.464391790934)",,,,1
General,2015,Bonnie Doon,8554  -  89 STREET,SE,8,53.52261744,-113.464392,"(53.5226174394196, -113.464392043509)",,,,1
General,2015,Bonnie Doon,8572  -  89 STREET,SE,8,53.52328293,-113.4641724,"(53.523282932847, -113.464172354893)",,,,1
General,2015,Bonnie Doon,8933  -  89 STREET,SE,8,53.52521091,-113.4634152,"(53.5252109097913, -113.463415186881)",,,,1
Public Space,2015,Bonnie Doon,8627  -  91 STREET,SE,8,53.52247003,-113.4665559,"(53.5224700275895, -113.466555884208)",,,,1
General,2015,Bonnie Doon,9206  -  91 STREET,SE,8,53.52746329,-113.4673201,"(53.5274632895682, -113.467320064736)",,,,1
General,2015,Bonnie Doon,9212  -  91 STREET,SE,8,53.52758829,-113.4673214,"(53.5275882912571, -113.467321361692)",,,,1
General,2015,Bonnie Doon,9223  -  91 STREET,SE,8,53.5280391,-113.4664607,"(53.5280391031018, -113.466460692508)",,,,1
General,2015,Bonnie Doon,9236  -  91 STREET,SE,8,53.52832959,-113.467329,"(53.5283295932024, -113.467328996423)",,,,1
General,2015,Bonnie Doon,9311  -  92 STREET,SE,8,53.52938713,-113.4679266,"(53.5293871255887, -113.467926594284)",,,,1
General,2015,Bonnie Doon,9501  -  93 AVENUE,SE,8,53.5288059,-113.4737056,"(53.5288058999985, -113.473705611692)",,,,1
General,2015,Bonnie Doon,8810  -  93 STREET,SE,8,53.52385306,-113.4702463,"(53.5238530608819, -113.47024628896)",,,,1
General,2015,Bonnie Doon,8828  -  93 STREET,SE,8,53.52431662,-113.4702493,"(53.5243166194346, -113.470249251514)",,,,1
General,2015,Bonnie Doon,9014  -  93 STREET,SE,8,53.52590178,-113.4702591,"(53.5259017843323, -113.470259135902)",,,,1
General,2015,Bonnie Doon,9023  -  93 STREET,SE,8,53.52599839,-113.4694046,"(53.5259983876458, -113.469404617984)",,,,1
General,2015,Bonnie Doon,9031  -  93 STREET,SE,8,53.52621922,-113.4694067,"(53.5262192200249, -113.469406698963)",,,,1
General,2015,Bonnie Doon,9035  -  93 STREET,SE,8,53.52632964,-113.4694077,"(53.526329636178, -113.469407731917)",,,,1
General,2015,Bonnie Doon,9036  -  93 STREET,SE,8,53.52646647,-113.470264,"(53.5264664712894, -113.470264033845)",,,,1
General,2015,Bonnie Doon,9048  -  93 STREET,SE,8,53.5267074,-113.4702661,"(53.5267073964729, -113.470266124964)",,,,1
General,2015,Bonnie Doon,9055  -  93 STREET,SE,8,53.52679582,-113.4694121,"(53.5267958246743, -113.469412085103)",,,,1
Natural,2015,Bonnie Doon,9302  -  93 STREET,SE,8,53.52913031,-113.4703982,"(53.5291303136305, -113.470398183473)",,,,1
General,2015,Bonnie Doon,9306  -  93 STREET,SE,8,53.52925986,-113.4703991,"(53.5292598603567, -113.47039907085)",,,,1
General,2015,Bonnie Doon,9315  -  93 STREET,SE,8,53.52960103,-113.4694905,"(53.5296010315825, -113.469490468335)",,,,1
General,2015,Bonnie Doon,8836  -  94 STREET,SE,8,53.52456894,-113.4718888,"(53.5245689397735, -113.471888822393)",,,,1
General,2015,Bonnie Doon,9023  -  94 STREET,SE,8,53.52616927,-113.4709519,"(53.5261692747731, -113.470951869723)",,,,1
General,2015,Bonnie Doon,9031  -  94 STREET,SE,8,53.52628303,-113.4709527,"(53.5262830328148, -113.470952699166)",,,,1
General,2015,Bonnie Doon,9041  -  94 STREET,SE,8,53.52646373,-113.470954,"(53.5264637300988, -113.47095402156)",,,,1
General,2015,Bonnie Doon,9046  -  94 STREET,SE,8,53.52664024,-113.4719026,"(53.52664023983, -113.471902628959)",,,,1
General,2015,Bonnie Doon,9050  -  94 STREET,SE,8,53.52682099,-113.4719038,"(53.5268209904831, -113.471903834087)",,,,1
General,2015,Bonnie Doon,9059  -  94 STREET,SE,8,53.52700036,-113.4709579,"(53.5270003581029, -113.470957921139)",,,,1
General,2015,Bonnie Doon,9230  -  94 STREET,SE,8,53.5280512,-113.4719847,"(53.528051204622, -113.471984688499)",,,,1
General,2015,Bonnie Doon,9244  -  94 STREET,SE,8,53.52856283,-113.4719884,"(53.5285628326179, -113.471988444537)",,,,1
General,2015,Bonnie Doon,9315  -  94 STREET,SE,8,53.5294689,-113.4710843,"(53.5294688981749, -113.471084278473)",,,,1
General,2015,Bonnie Doon,9318  -  94 STREET,SE,8,53.52957028,-113.4719951,"(53.5295702783041, -113.471995112767)",,,,1
General,2015,Bonnie Doon,9319  -  94 STREET,SE,8,53.52964179,-113.4710853,"(53.5296417942403, -113.471085321589)",,,,1
General,2015,Bonnie Doon,9326  -  94 STREET,SE,8,53.52975156,-113.4719962,"(53.5297515583501, -113.471996160884)",,,,1
General,2015,Bonnie Doon,9520  -  95 AVENUE,SE,8,53.53232524,-113.4741097,"(53.5323252358286, -113.474109660943)",,,,1
General,2015,Bonnie Doon,9534  -  95 AVENUE,SE,8,53.53236357,-113.4747988,"(53.5323635707868, -113.474798828044)",,,,1
General,2015,Bonnie Doon,9633  -  95 AVENUE,SE,8,53.53178773,-113.4769538,"(53.531787728665, -113.47695382298)",,,,1
General,2015,Bonnie Doon,9670  -  95 AVENUE,SE,8,53.53235449,-113.4787174,"(53.5323544869021, -113.478717428499)",,,,1
General,2015,Bonnie Doon,9677  -  95 AVENUE,SE,8,53.53178133,-113.4788751,"(53.5317813346959, -113.478875050992)",,,,1
General,2015,Bonnie Doon,9678  -  95 AVENUE,SE,8,53.53235395,-113.4791802,"(53.5323539513854, -113.479180217814)",,,,1
General,2015,Bonnie Doon,8829  -  95 STREET,SE,8,53.52433583,-113.4726226,"(53.5243358272746, -113.472622582617)",,,,1
General,2015,Bonnie Doon,9007  -  95 STREET,SE,8,53.52561315,-113.4726315,"(53.5256131526801, -113.472631538609)",,,,1
General,2015,Bonnie Doon,9029  -  95 STREET,SE,8,53.52633144,-113.4726364,"(53.5263314380349, -113.472636445246)",,,,1
General,2015,Bonnie Doon,9216  -  95 STREET,SE,8,53.52757181,-113.4736964,"(53.5275718061705, -113.473696404126)",,,,1
General,2015,Bonnie Doon,9218  -  95 STREET,SE,8,53.52770893,-113.4736974,"(53.527708928681, -113.473697418784)",,,,1
General,2015,Bonnie Doon,9221  -  95 STREET,SE,8,53.52780029,-113.4726654,"(53.5278002897109, -113.472665357629)",,,,1
General,2015,Bonnie Doon,9223  -  95 STREET,SE,8,53.52791305,-113.4726661,"(53.527913049992, -113.472666128653)",,,,1
General,2015,Bonnie Doon,9224  -  95 STREET,SE,8,53.52798317,-113.4736995,"(53.5279831738254, -113.473699478272)",,,,1
General,2015,Bonnie Doon,9230  -  95 STREET,SE,8,53.5281203,-113.4737005,"(53.5281202963265, -113.473700492941)",,,,1
General,2015,Bonnie Doon,9232  -  95 STREET,SE,8,53.52825742,-113.4737015,"(53.5282574188909, -113.473701522694)",,,,1
General,2015,Bonnie Doon,9324  -  95 STREET,SE,8,53.52967132,-113.4737112,"(53.5296713163431, -113.473711200898)",,,,1
General,2015,Bonnie Doon,9328  -  95 STREET,SE,8,53.52980829,-113.473712,"(53.5298082941075, -113.473712006257)",,,,1
General,2015,Bonnie Doon,9329  -  95 STREET,SE,8,53.52984041,-113.4726797,"(53.5298404091282, -113.472679664786)",,,,1
General,2015,Bonnie Doon,9351  -  95 STREET,SE,8,53.53035814,-113.4726825,"(53.5303581432849, -113.472682478601)",,,,1
General,2015,Bonnie Doon,9430  -  95 STREET,SE,8,53.53178623,-113.4734283,"(53.5317862292844, -113.473428304936)",,,,1
General,2015,Bonnie Doon,9311  -  96 STREET,SE,8,53.52939553,-113.4746516,"(53.5293955275399, -113.474651628509)",,,,1
General,2015,Bonnie Doon,9323  -  96 STREET,SE,8,53.52966918,-113.4746532,"(53.5296691773062, -113.474653188757)",,,,1
General,2015,Bonnie Doon,9333  -  96 STREET,SE,8,53.52980611,-113.474654,"(53.5298061100113, -113.474653967549)",,,,1
General,2015,Bonnie Doon,9341  -  96 STREET,SE,8,53.53021692,-113.4746563,"(53.5302169170934, -113.474656303828)",,,,1
General,2015,Bonnie Doon,9431  -  96A STREET,SE,8,53.53158312,-113.4767811,"(53.5315831248779, -113.476781116415)",,,,1
General,2015,Bonnie Doon,9419  -  97 STREET,SE,8,53.5314393,-113.478748,"(53.5314393026105, -113.478748003188)",,,,1
General,2015,Bonnie Doon,9425  -  97 STREET,SE,8,53.5315763,-113.4787483,"(53.5315762958777, -113.478748266555)",,,,1
General,2015,Bonnie Doon,8705  -  CONNORS ROAD,SE,8,53.52609885,-113.4611635,"(53.5260988499915, -113.461163485193)",,,,1
General,2015,Boyle Street,9337  -  103 AVENUE,NE,6,53.54704805,-113.4782291,"(53.5470480467757, -113.478229088078)",,,,1
General,2015,Brander Gardens,5804  -  148 STREET,SW,9,53.49578576,-113.575541,"(53.4957857580791, -113.575540979057)",,,,1
General,2015,Brander Gardens,5904  -  148 STREET,SW,9,53.49629644,-113.5756281,"(53.4962964392253, -113.575628091491)",,,,1
General,2015,Brander Gardens,5311  -  151 STREET,SW,9,53.49111222,-113.5805312,"(53.4911122217658, -113.580531186973)",,,,1
General,2015,Brander Gardens,15116  -  55 AVENUE,SW,9,53.49280693,-113.581894,"(53.4928069324745, -113.581894025006)",,,,1
General,2015,Brander Gardens,15007  -  56 AVENUE,SW,9,53.49314778,-113.5807793,"(53.4931477782511, -113.580779338651)",,,,1
General,2015,Brander Gardens,15104  -  56 AVENUE,SW,9,53.49364677,-113.5813867,"(53.4936467726543, -113.581386667007)",,,,1
General,2015,Brander Gardens,14704  -  58 AVENUE,SW,9,53.4955556,-113.573445,"(53.4955556046059, -113.573444988297)",,,,1
General,2015,Brander Gardens,14712  -  58 AVENUE,SW,9,53.49591484,-113.5737308,"(53.4959148353333, -113.57373082713)",,,,1
General,2015,Brander Gardens,14824  -  64 AVENUE,SW,9,53.49784776,-113.5792069,"(53.4978477633088, -113.579206876093)",,,,1
General,2015,Brander Gardens,14523  -  66 AVENUE,SW,9,53.50062709,-113.5726661,"(53.5006270927228, -113.572666121751)",,,,1
